RT_search,condition,distractor_suppression,load,memory_resp,practice,search_resp,subject_nr,suppressed
644.331623334,rel-match,non-suppressed,2,1,no,1,62,no
512.049550656,rel-match,suppressed,2,0,no,1,62,yes
863.654401619,rel-mis,non-suppressed,2,1,no,1,62,no
665.900177555,rel-mis,suppressed,2,1,no,1,62,yes
600.839966675,no,absent,1,0,no,1,62,yes
620.267259423,rel-match,suppressed,1,1,no,1,62,yes
599.358338863,rel-mis,suppressed,1,1,no,1,62,yes
588.354876265,no,absent,2,0,no,1,62,yes
742.035213858,rel-match,suppressed,2,1,no,1,62,yes
654.009022051,rel-match,non-suppressed,1,0,no,1,62,no
503.405591007,unrel,non-suppressed,1,1,no,1,62,no
473.989017773,unrel,suppressed,1,1,no,1,62,yes
726.794538088,rel-mis,non-suppressed,2,1,no,1,62,no
497.991080629,rel-mis,suppressed,1,1,no,1,62,yes
866.157385521,rel-match,suppressed,1,0,no,1,62,yes
598.245985573,no,absent,2,1,no,1,62,yes
587.096398929,rel-mis,suppressed,1,1,no,1,62,yes
526.254144497,unrel,suppressed,1,1,no,1,62,yes
482.224434847,unrel,non-suppressed,2,1,no,1,62,no
599.701937521,no,absent,1,0,no,1,62,yes
600.338538876,rel-match,suppressed,1,1,no,1,62,yes
516.206339002,unrel,suppressed,1,0,no,1,62,yes
556.507059606,rel-match,suppressed,1,1,no,1,62,yes
651.908916887,no,absent,1,1,no,1,62,yes
567.324752454,rel-mis,suppressed,2,1,no,1,62,yes
674.958343385,rel-mis,suppressed,1,1,no,1,62,yes
514.874988468,no,absent,2,1,no,1,62,yes
563.780400436,unrel,suppressed,2,1,no,1,62,yes
618.326493539,no,absent,2,1,no,1,62,yes
698.819568846,rel-mis,suppressed,1,1,no,1,62,yes
535.707260016,rel-match,suppressed,1,1,no,1,62,yes
455.128473928,unrel,suppressed,2,1,no,1,62,yes
526.513542514,unrel,suppressed,1,1,no,1,62,yes
491.068134783,rel-mis,suppressed,1,1,no,1,62,yes
465.750579722,no,absent,1,0,no,1,62,no
549.956030678,unrel,suppressed,2,1,no,1,62,yes
523.273142986,rel-mis,non-suppressed,1,1,no,1,62,no
461.433697492,rel-match,non-suppressed,1,1,no,1,62,no
455.41128167,no,absent,2,1,no,1,62,no
478.907764191,unrel,suppressed,1,0,no,1,62,yes
669.396954356,unrel,non-suppressed,1,1,no,1,62,no
788.375718752,rel-match,non-suppressed,1,1,no,1,62,no
569.851901382,rel-mis,suppressed,1,1,no,0,62,yes
675.550767686,unrel,non-suppressed,2,0,no,1,62,no
512.644240633,rel-mis,non-suppressed,1,1,no,1,62,no
790.700861951,unrel,suppressed,2,1,no,1,62,yes
644.50342278,unrel,non-suppressed,1,0,no,1,62,no
612.154555973,no,absent,1,0,no,1,62,yes
560.578136705,rel-mis,suppressed,2,1,no,1,62,yes
511.633456452,unrel,suppressed,1,1,no,1,62,yes
554.712794954,rel-match,suppressed,2,1,no,1,62,yes
521.766972961,rel-match,suppressed,1,1,no,1,62,yes
682.779554278,no,absent,1,1,no,1,62,yes
813.033262268,rel-match,non-suppressed,2,0,no,1,62,no
598.668876104,rel-mis,suppressed,2,1,no,1,62,yes
659.683685284,rel-match,non-suppressed,2,0,no,1,62,no
735.103206011,no,absent,1,0,no,1,62,no
563.421321101,rel-mis,suppressed,2,0,no,1,62,yes
462.985554943,rel-match,suppressed,2,0,no,1,62,yes
483.069460839,no,absent,2,1,no,1,62,yes
814.133910462,rel-match,suppressed,2,1,no,1,62,yes
611.373341177,rel-mis,non-suppressed,2,1,no,1,62,no
480.413179146,rel-match,suppressed,2,0,no,1,62,yes
689.658700954,no,absent,2,0,no,1,62,yes
656.016997295,no,absent,2,0,no,1,62,no
610.211902298,rel-mis,non-suppressed,2,1,no,1,62,no
471.199827502,no,absent,1,0,no,1,62,yes
489.134542877,rel-mis,non-suppressed,2,1,no,1,62,no
595.736582996,rel-mis,suppressed,1,1,no,1,62,yes
509.53335152,no,absent,1,1,no,0,62,yes
588.061873335,rel-mis,suppressed,1,1,no,1,62,yes
606.344340835,unrel,suppressed,2,1,no,1,62,yes
586.852859473,rel-match,non-suppressed,1,1,no,1,62,no
437.784672482,rel-mis,suppressed,2,1,no,1,62,yes
487.560030539,rel-match,suppressed,2,0,no,1,62,yes
564.020541962,rel-match,suppressed,2,1,no,1,62,yes
855.310241226,rel-mis,suppressed,2,1,no,1,62,yes
752.522523515,rel-match,suppressed,1,1,no,1,62,yes
811.141204322,rel-mis,suppressed,1,0,no,1,62,yes
694.090745412,rel-match,non-suppressed,2,0,no,1,62,no
603.026537457,rel-mis,non-suppressed,2,0,no,1,62,no
558.802751359,no,absent,2,0,no,1,62,yes
590.6675593,rel-match,non-suppressed,1,1,no,1,62,no
607.01303673,unrel,suppressed,1,1,no,1,62,yes
636.465480318,no,absent,1,1,no,1,62,no
577.93817413,no,absent,2,0,no,1,62,yes
660.013313405,rel-mis,suppressed,2,1,no,1,62,yes
629.891796503,no,absent,1,1,no,1,62,no
465.295217233,unrel,suppressed,2,1,no,1,62,yes
526.360999793,rel-mis,suppressed,1,1,no,1,62,yes
629.679973703,rel-match,non-suppressed,2,1,no,1,62,no
608.2284695,no,absent,2,0,no,1,62,yes
548.028857913,unrel,suppressed,1,0,no,1,62,yes
583.664188627,no,absent,1,1,no,1,62,yes
548.164031701,rel-match,suppressed,1,1,no,1,62,yes
481.537615182,rel-mis,suppressed,2,1,no,1,62,yes
521.91007603,no,absent,2,1,no,1,62,yes
662.181382999,rel-mis,non-suppressed,1,1,no,1,62,no
520.472625736,unrel,suppressed,2,1,no,1,62,yes
475.808957592,unrel,suppressed,1,0,no,1,62,yes
552.982719382,unrel,non-suppressed,2,1,no,1,62,no
490.082648583,no,absent,2,1,no,1,62,no
564.202158479,rel-mis,non-suppressed,1,1,no,1,62,no
520.261935424,unrel,non-suppressed,2,1,no,1,62,no
699.54754482,unrel,suppressed,1,1,no,1,62,yes
411.600946682,unrel,non-suppressed,1,1,no,1,62,no
597.632794408,rel-match,suppressed,2,1,no,1,62,yes
487.128455658,rel-match,suppressed,1,1,no,1,62,yes
409.191980492,rel-match,suppressed,2,0,no,1,62,yes
604.983916972,unrel,non-suppressed,1,0,no,1,62,no
536.041041603,no,absent,1,1,no,1,62,yes
521.097899415,no,absent,2,0,no,1,62,no
586.597614689,rel-match,suppressed,1,1,no,1,62,yes
525.074959267,no,absent,2,1,no,1,62,no
596.510246163,rel-mis,suppressed,2,1,no,1,62,yes
634.126744233,rel-mis,suppressed,1,1,no,1,62,yes
439.422240946,no,absent,1,1,no,1,62,yes
467.942059506,unrel,suppressed,1,0,no,1,62,yes
498.602761654,unrel,suppressed,1,1,no,1,62,yes
484.112716978,rel-mis,suppressed,1,0,no,1,62,yes
526.996846078,rel-mis,suppressed,1,1,no,1,62,yes
498.72434279,no,absent,2,1,no,1,62,yes
428.292666096,unrel,non-suppressed,2,1,no,1,62,no
593.803368742,no,absent,1,1,no,1,62,yes
843.171014916,rel-match,non-suppressed,1,1,no,1,62,no
556.547460612,no,absent,1,1,no,0,62,yes
562.093368964,unrel,suppressed,2,0,no,1,62,yes
646.473639645,rel-match,suppressed,2,1,no,1,62,yes
620.795117458,no,absent,2,1,no,1,62,yes
500.936967088,unrel,non-suppressed,1,1,no,1,62,no
559.67194261,no,absent,2,1,no,1,62,no
683.655541856,rel-match,suppressed,1,1,no,1,62,yes
597.016204614,rel-match,suppressed,1,1,no,1,62,yes
483.045295812,unrel,suppressed,2,1,no,1,62,yes
525.597153697,no,absent,2,1,no,1,62,yes
627.88986275,rel-mis,non-suppressed,1,1,no,1,62,no
580.210456159,no,absent,1,1,no,1,62,no
669.14133192,unrel,suppressed,2,1,no,1,62,yes
491.096453276,rel-mis,non-suppressed,2,0,no,1,62,no
456.118868431,rel-match,non-suppressed,2,1,no,1,62,no
646.134194685,unrel,suppressed,2,0,no,1,62,yes
516.412498197,rel-mis,suppressed,2,0,no,1,62,yes
594.414294465,unrel,suppressed,1,1,no,1,62,yes
711.610877188,rel-match,suppressed,1,1,no,1,62,yes
611.063724849,no,absent,2,1,no,1,62,yes
611.437907442,rel-mis,suppressed,2,1,no,1,62,yes
610.346698668,rel-mis,suppressed,1,1,no,1,62,yes
605.922960676,unrel,suppressed,1,0,no,1,62,yes
610.489046667,rel-mis,non-suppressed,2,0,no,1,62,no
469.130684156,rel-mis,suppressed,2,0,no,1,62,yes
644.175304798,rel-match,non-suppressed,2,1,no,1,62,no
513.178895228,rel-mis,non-suppressed,1,0,no,1,62,no
709.401273867,no,absent,1,0,no,1,62,yes
628.378829919,unrel,non-suppressed,1,0,no,1,62,no
575.599437812,unrel,non-suppressed,2,1,no,1,62,no
529.239299009,rel-match,suppressed,2,1,no,1,62,yes
555.278411135,rel-match,suppressed,1,1,no,1,62,yes
820.846921531,rel-match,suppressed,2,0,no,1,62,yes
531.737374375,no,absent,1,1,no,1,62,no
604.960884433,rel-match,suppressed,2,1,no,1,62,yes
528.643476311,rel-match,non-suppressed,2,1,no,1,62,no
474.398315186,no,absent,1,1,no,1,62,yes
517.986255232,unrel,suppressed,2,1,no,1,62,yes
538.067518268,rel-match,suppressed,1,0,no,1,62,yes
444.359111134,no,absent,2,1,no,1,62,yes
747.408190276,rel-match,non-suppressed,1,1,no,1,62,no
508.476125076,unrel,suppressed,1,0,no,1,62,yes
626.874925336,no,absent,2,1,no,0,62,no
519.971953239,rel-mis,non-suppressed,2,1,no,1,62,no
506.990344264,unrel,suppressed,1,1,no,1,62,yes
650.842628442,no,absent,1,1,no,1,62,no
608.150688233,rel-match,suppressed,2,0,no,1,62,yes
717.874566792,no,absent,1,0,no,1,62,yes
528.371995781,unrel,non-suppressed,1,1,no,1,62,no
693.704857957,unrel,non-suppressed,2,1,no,1,62,no
623.650761787,unrel,non-suppressed,2,0,no,1,62,no
562.924047001,unrel,suppressed,2,1,no,1,62,yes
469.401032198,rel-match,suppressed,2,1,no,1,62,yes
569.695582846,rel-match,non-suppressed,1,1,no,1,62,no
492.558824364,unrel,suppressed,1,1,no,1,62,yes
495.417111786,rel-mis,suppressed,1,0,no,1,62,yes
546.648044372,rel-mis,suppressed,1,1,no,1,62,yes
519.629487535,rel-mis,non-suppressed,2,0,no,1,62,no
585.088046035,rel-mis,non-suppressed,1,1,no,1,62,no
814.944199286,unrel,non-suppressed,1,1,no,1,62,no
858.995808288,rel-mis,non-suppressed,1,1,no,1,62,no
457.702820422,unrel,suppressed,1,0,no,1,62,yes
508.153293282,no,absent,1,1,no,1,62,no
643.406172516,no,absent,2,1,no,1,62,yes
591.028149007,rel-match,suppressed,2,1,no,1,62,yes
499.167245347,unrel,suppressed,2,0,no,1,62,yes
562.8330498,rel-match,suppressed,1,1,no,1,62,yes
605.167043628,no,absent,2,0,no,1,62,yes
629.513838096,no,absent,2,1,no,1,62,no
439.269320574,no,absent,1,0,no,1,62,yes
445.532254875,rel-match,suppressed,1,1,no,1,62,yes
585.397285176,rel-match,suppressed,2,0,no,1,62,yes
489.535534056,rel-match,suppressed,1,1,no,1,62,yes
478.062738199,rel-mis,suppressed,2,1,no,1,62,yes
573.063227115,no,absent,1,1,no,1,62,yes
481.288034236,rel-mis,suppressed,1,1,no,1,62,yes
513.255166356,no,absent,2,0,no,1,62,yes
422.693518689,rel-mis,suppressed,2,0,no,1,62,yes
604.019952938,rel-mis,suppressed,1,1,no,1,62,yes
773.922299268,rel-match,non-suppressed,2,1,no,1,62,no
